user,artist,plays
user_0098,OneRepublic,105
user_0098,Green Day,83
user_0098,Coldplay,60
user_0098,Imagine Dragons,45
user_0098,Maroon 5,23
user_0098,Avicii,35
user_0098,Zedd,13
user_0098,Alan Walker,35
user_0098,David Guetta,7
user_0099,OneRepublic,36
user_0099,Maroon 5,114
user_0099,The Killers,30
user_0099,Coldplay,93
user_0099,Foo Fighters,118
user_0099,Imagine Dragons,64
user_0099,Linkin Park,25
user_0099,Post Malone,40
user_0099,Kendrick Lamar,13
user_0099,Nicki Minaj,16
user_0099,Eminem,23
user_0099,Drake,29
user_0100,Sunidhi Chauhan,45
user_0100,Badshah,72
user_0100,Shreya Ghoshal,100
user_0100,Neha Kakkar,39
user_0100,Sonu Nigam,54
user_0100,A.R. Rahman,100
user_0100,Pritam,65
user_0100,Kendrick Lamar,7
user_0100,Travis Scott,40
user_0100,Cardi B,12
user_0100,Nicki Minaj,8
user_0100,Eminem,26
user_0101,Arijit Singh,45
user_0101,Shreya Ghoshal,97
user_0101,Badshah,40
user_0101,A.R. Rahman,54
user_0101,Neha Kakkar,43
user_0101,Pritam,81
user_0101,Sonu Nigam,49
user_0102,Zedd,107
user_0102,Martin Garrix,95
user_0102,Kygo,23
user_0102,Alan Walker,104
user_0102,Marshmello,60
user_0102,Avicii,62
user_0102,Calvin Harris,115
user_0102,David Guetta,107
user_0102,Ed Sheeran,15
user_0102,Bruno Mars,12
user_0102,Adele,24
user_0102,Katy Perry,24
user_0103,Sunidhi Chauhan,113
user_0103,Pritam,73
user_0103,Shreya Ghoshal,30
user_0103,A.R. Rahman,68
user_0103,Arijit Singh,32
user_0103,Sonu Nigam,65
user_0103,Neha Kakkar,26
user_0103,Badshah,84
user_0103,Ariana Grande,40
user_0103,Adele,11
user_0103,Dua Lipa,37
user_0103,Bruno Mars,29
user_0103,Taylor Swift,38
user_0104,Nicki Minaj,119
user_0104,Drake,28
user_0104,J. Cole,27
user_0104,Cardi B,23
user_0104,Kendrick Lamar,33
user_0104,Eminem,73
user_0104,Taylor Swift,30
user_0104,Dua Lipa,19
user_0104,Adele,21
user_0104,Bruno Mars,30
user_0104,Katy Perry,17
user_0105,Taylor Swift,53
user_0105,Katy Perry,116
user_0105,Ed Sheeran,89
user_0105,Bruno Mars,85
user_0105,Adele,106
user_0105,Ariana Grande,109
user_0105,Dua Lipa,27
user_0106,Linkin Park,49
user_0106,Foo Fighters,54
user_0106,The Killers,75
user_0106,Green Day,48
user_0106,Coldplay,82
user_0106,Maroon 5,64
user_0106,Kygo,32
user_0106,Marshmello,21
user_0106,Alan Walker,6
user_0106,Martin Garrix,19
user_0106,David Guetta,20
user_0107,Bruno Mars,67
user_0107,Ed Sheeran,74
user_0107,Ariana Grande,70
user_0107,Taylor Swift,28
user_0107,Adele,82
user_0107,Dua Lipa,92
user_0107,Justin Bieber,113
user_0107,Katy Perry,113
user_0107,Arijit Singh,29
user_0107,Pritam,22
user_0107,Sunidhi Chauhan,23
user_0107,Neha Kakkar,38
user_0108,The Killers,20
user_0108,Green Day,85
user_0108,Linkin Park,63
user_0108,Imagine Dragons,57
user_0108,Foo Fighters,97
user_0108,OneRepublic,74
user_0108,Maroon 5,94
user_0108,Sonu Nigam,19
user_0108,Pritam,28
user_0108,Arijit Singh,16
user_0108,Shreya Ghoshal,19
user_0108,Sunidhi Chauhan,15
user_0109,Marshmello,101
user_0109,Alan Walker,42
user_0109,Calvin Harris,93
user_0109,Martin Garrix,48
user_0109,David Guetta,55
user_0109,Kygo,45
user_0109,Neha Kakkar,19
user_0109,Sonu Nigam,38
user_0109,Pritam,16
user_0109,Sunidhi Chauhan,12
user_0109,Arijit Singh,18
user_0110,Arijit Singh,47
user_0110,Shreya Ghoshal,23
user_0110,Badshah,52
user_0110,A.R. Rahman,84
user_0110,Sonu Nigam,75
user_0110,Sunidhi Chauhan,28
user_0110,Pritam,76
user_0110,Neha Kakkar,37
user_0110,Avicii,35
user_0110,Kygo,40
user_0110,David Guetta,21
user_0110,Alan Walker,7
user_0110,Calvin Harris,13
user_0111,Justin Bieber,21
user_0111,Taylor Swift,25
user_0111,Dua Lipa,113
user_0111,Katy Perry,78
user_0111,Ariana Grande,101
user_0111,Bruno Mars,22
user_0111,Adele,22
user_0111,Ed Sheeran,105
user_0111,Neha Kakkar,33
user_0111,Sonu Nigam,27
user_0111,Shreya Ghoshal,37
user_0111,A.R. Rahman,9
user_0112,Ariana Grande,39
user_0112,Katy Perry,80
user_0112,Taylor Swift,116
user_0112,Bruno Mars,116
user_0112,Justin Bieber,107
user_0112,Ed Sheeran,69
user_0112,Adele,76
user_0112,Coldplay,17
user_0112,Green Day,5
user_0112,The Killers,16
user_0112,OneRepublic,20
user_0112,Imagine Dragons,24
user_0113,Avicii,82
user_0113,Martin Garrix,80
user_0113,Calvin Harris,90
user_0113,Zedd,44
user_0113,Alan Walker,38
user_0113,Kygo,24
user_0113,Shreya Ghoshal,38
user_0113,A.R. Rahman,20
user_0113,Pritam,12
user_0113,Arijit Singh,26
user_0114,Travis Scott,43
user_0114,Kendrick Lamar,118
user_0114,Eminem,39
user_0114,J. Cole,75
user_0114,Post Malone,99
user_0114,Nicki Minaj,27
user_0114,Cardi B,26
user_0114,Zedd,30
user_0114,David Guetta,7
user_0114,Calvin Harris,30
user_0114,Avicii,31
user_0115,Bruno Mars,58
user_0115,Justin Bieber,42
user_0115,Dua Lipa,93
user_0115,Ed Sheeran,66
user_0115,Katy Perry,79
user_0115,Ariana Grande,115
user_0115,Taylor Swift,72
user_0115,Adele,94
user_0115,J. Cole,38
user_0115,Kendrick Lamar,9
user_0115,Cardi B,14
user_0115,Nicki Minaj,8
user_0115,Drake,29
user_0116,Martin Garrix,34
user_0116,Calvin Harris,48
user_0116,David Guetta,71
user_0116,Alan Walker,53
user_0116,Kygo,22
user_0116,Marshmello,105
user_0116,Zedd,93
user_0116,Avicii,72
user_0117,Ariana Grande,35
user_0117,Taylor Swift,38
user_0117,Ed Sheeran,89
user_0117,Dua Lipa,33
user_0117,Bruno Mars,24
user_0117,Justin Bieber,74
user_0117,Adele,48
user_0117,Linkin Park,6
user_0117,The Killers,29
user_0117,OneRepublic,27
user_0117,Maroon 5,16
user_0118,Maroon 5,97
user_0118,Coldplay,101
user_0118,Imagine Dragons,20
user_0118,The Killers,58
user_0118,Foo Fighters,105
user_0118,OneRepublic,73
user_0118,Bruno Mars,20
user_0118,Adele,31
user_0118,Katy Perry,8
user_0119,Taylor Swift,47
user_0119,Dua Lipa,113
user_0119,Justin Bieber,119
user_0119,Ariana Grande,119
user_0119,Bruno Mars,94
user_0119,Ed Sheeran,24
user_0119,Adele,57
user_0119,Katy Perry,64
user_0119,A.R. Rahman,5
user_0119,Sonu Nigam,7
user_0119,Arijit Singh,21
user_0120,Adele,119
user_0120,Ariana Grande,46
user_0120,Dua Lipa,99
user_0120,Justin Bieber,70
user_0120,Ed Sheeran,24
user_0120,Katy Perry,29
user_0120,Taylor Swift,75
user_0120,Bruno Mars,62
user_0121,Avicii,106
user_0121,Martin Garrix,107
user_0121,David Guetta,59
user_0121,Kygo,53
user_0121,Calvin Harris,73
user_0121,Alan Walker,112
user_0121,Zedd,118
user_0121,OneRepublic,30
user_0121,Coldplay,29
user_0121,Maroon 5,21
user_0122,Katy Perry,30
user_0122,Ed Sheeran,106
user_0122,Ariana Grande,25
user_0122,Dua Lipa,77
user_0122,Adele,46
user_0122,Justin Bieber,41
user_0122,Bruno Mars,24
user_0122,Travis Scott,17
user_0122,Kendrick Lamar,9
user_0122,Nicki Minaj,15
user_0122,Eminem,34
user_0122,Cardi B,37
user_0123,Post Malone,31
user_0123,Drake,72
user_0123,Kendrick Lamar,103
user_0123,Eminem,73
user_0123,Travis Scott,98
user_0123,Nicki Minaj,37
user_0123,The Killers,6
user_0123,Linkin Park,39
user_0123,Coldplay,8
user_0124,David Guetta,58
user_0124,Avicii,119
user_0124,Zedd,54
user_0124,Marshmello,54
user_0124,Alan Walker,53
user_0124,Calvin Harris,53
user_0124,Ed Sheeran,17
user_0124,Katy Perry,38
user_0124,Dua Lipa,6
user_0125,Pritam,97
user_0125,Neha Kakkar,92
user_0125,Shreya Ghoshal,101
user_0125,Arijit Singh,97
user_0125,Sonu Nigam,51
user_0125,A.R. Rahman,26
user_0125,Badshah,113
user_0125,Sunidhi Chauhan,69
user_0126,Ed Sheeran,72
user_0126,Taylor Swift,106
user_0126,Bruno Mars,55
user_0126,Katy Perry,29
user_0126,Ariana Grande,95
user_0126,Adele,47
user_0126,Justin Bieber,118
user_0126,Badshah,6
user_0126,A.R. Rahman,36
user_0126,Shreya Ghoshal,11
user_0126,Sunidhi Chauhan,14
user_0127,Post Malone,97
user_0127,J. Cole,55
user_0127,Eminem,81
user_0127,Kendrick Lamar,77
user_0127,Nicki Minaj,75
user_0127,Drake,61
user_0127,Cardi B,68
user_0127,Travis Scott,103
user_0127,Avicii,23
user_0127,Calvin Harris,25
user_0127,Kygo,11
user_0127,Marshmello,13
user_0127,David Guetta,34
user_0128,Green Day,80
user_0128,The Killers,38
user_0128,Coldplay,102
user_0128,Maroon 5,21
user_0128,Foo Fighters,26
user_0128,OneRepublic,71
user_0128,Linkin Park,71
user_0128,Adele,11
user_0128,Ed Sheeran,14
user_0128,Dua Lipa,16
user_0128,Taylor Swift,9
user_0129,Neha Kakkar,45
user_0129,Arijit Singh,68
user_0129,Shreya Ghoshal,97
user_0129,A.R. Rahman,113
user_0129,Sonu Nigam,113
user_0129,Badshah,28
user_0129,Pritam,110
user_0130,Ariana Grande,106
user_0130,Adele,45
user_0130,Justin Bieber,68
user_0130,Ed Sheeran,91
user_0130,Dua Lipa,81
user_0130,Bruno Mars,26
user_0130,Katy Perry,79
user_0130,OneRepublic,19
user_0130,Maroon 5,36
user_0130,Coldplay,22
user_0130,The Killers,9
user_0131,J. Cole,45
user_0131,Post Malone,87
user_0131,Travis Scott,58
user_0131,Drake,39
user_0131,Kendrick Lamar,39
user_0131,Cardi B,90
user_0131,Maroon 5,40
user_0131,Imagine Dragons,32
user_0131,Foo Fighters,5
user_0132,Linkin Park,91
user_0132,Imagine Dragons,63
user_0132,OneRepublic,120
user_0132,Green Day,90
user_0132,The Killers,74
user_0132,Coldplay,119
user_0132,Taylor Swift,32
user_0132,Bruno Mars,6
user_0132,Dua Lipa,23
user_0133,Ed Sheeran,30
user_0133,Adele,76
user_0133,Taylor Swift,91
user_0133,Bruno Mars,41
user_0133,Dua Lipa,35
user_0133,Justin Bieber,106
user_0133,Ariana Grande,95
user_0133,Katy Perry,85
user_0133,Post Malone,36
user_0133,Drake,30
user_0133,Travis Scott,32
user_0133,Kendrick Lamar,7
user_0134,Ariana Grande,90
user_0134,Taylor Swift,23
user_0134,Adele,27
user_0134,Katy Perry,93
user_0134,Bruno Mars,82
user_0134,Justin Bieber,24
user_0134,Nicki Minaj,20
user_0134,Cardi B,8
user_0134,Post Malone,16
user_0134,Travis Scott,33
user_0134,Drake,23
user_0135,Pritam,55
user_0135,Neha Kakkar,34
user_0135,Sonu Nigam,49
user_0135,Badshah,47
user_0135,Shreya Ghoshal,37
user_0135,A.R. Rahman,30
user_0135,Arijit Singh,97
user_0135,Marshmello,14
user_0135,Kygo,19
user_0135,Calvin Harris,40
user_0135,Zedd,16
user_0135,Martin Garrix,12
user_0136,Justin Bieber,33
user_0136,Adele,94
user_0136,Ariana Grande,63
user_0136,Katy Perry,29
user_0136,Dua Lipa,89
user_0136,Taylor Swift,41
user_0136,Travis Scott,23
user_0136,Cardi B,31
user_0136,Eminem,39
user_0136,Kendrick Lamar,15
user_0137,Bruno Mars,94
user_0137,Katy Perry,43
user_0137,Ed Sheeran,67
user_0137,Justin Bieber,75
user_0137,Ariana Grande,97
user_0137,Adele,63
user_0137,Dua Lipa,48
user_0137,Taylor Swift,100
user_0137,A.R. Rahman,8
user_0137,Arijit Singh,36
user_0137,Sonu Nigam,9
user_0137,Neha Kakkar,28
user_0137,Pritam,38
user_0138,Kygo,45
user_0138,David Guetta,107
user_0138,Marshmello,56
user_0138,Martin Garrix,24
user_0138,Alan Walker,35
user_0138,Zedd,101
user_0138,Calvin Harris,108
user_0138,Avicii,41
user_0138,Sonu Nigam,6
user_0138,Shreya Ghoshal,15
user_0138,Badshah,32
user_0138,Arijit Singh,11
user_0138,Neha Kakkar,40
user_0139,Imagine Dragons,21
user_0139,Linkin Park,50
user_0139,Maroon 5,80
user_0139,The Killers,39
user_0139,Green Day,120
user_0139,Coldplay,118
user_0139,Sonu Nigam,33
user_0139,A.R. Rahman,29
user_0139,Neha Kakkar,32
user_0140,Arijit Singh,111
user_0140,Sonu Nigam,118
user_0140,Sunidhi Chauhan,70
user_0140,Neha Kakkar,62
user_0140,Badshah,39
user_0140,Shreya Ghoshal,74
user_0140,Pritam,112
user_0140,A.R. Rahman,69
user_0140,Imagine Dragons,38
user_0140,OneRepublic,32
user_0140,Green Day,9
user_0141,Bruno Mars,89
user_0141,Ariana Grande,105
user_0141,Ed Sheeran,83
user_0141,Dua Lipa,46
user_0141,Taylor Swift,96
user_0141,Adele,25
user_0141,Drake,11
user_0141,Post Malone,28
user_0141,Nicki Minaj,19
user_0141,J. Cole,20
user_0141,Kendrick Lamar,29
user_0142,Avicii,68
user_0142,David Guetta,60
user_0142,Alan Walker,105
user_0142,Kygo,78
user_0142,Martin Garrix,96
user_0142,Zedd,79
user_0142,Marshmello,54
user_0142,Justin Bieber,26
user_0142,Ed Sheeran,32
user_0142,Ariana Grande,8
user_0142,Adele,8
user_0143,Foo Fighters,103
user_0143,The Killers,58
user_0143,Maroon 5,79
user_0143,Coldplay,117
user_0143,Green Day,79
user_0143,Imagine Dragons,49
user_0143,Linkin Park,54
user_0143,OneRepublic,93
user_0144,Sonu Nigam,36
user_0144,Pritam,57
user_0144,Shreya Ghoshal,112
user_0144,Badshah,115
user_0144,Sunidhi Chauhan,58
user_0144,A.R. Rahman,71
user_0144,Drake,18
user_0144,Kendrick Lamar,35
user_0144,Eminem,32
user_0145,Nicki Minaj,85
user_0145,J. Cole,72
user_0145,Kendrick Lamar,120
user_0145,Cardi B,75
user_0145,Post Malone,84
user_0145,Eminem,41
user_0145,Drake,95
user_0145,Travis Scott,102
user_0145,Ariana Grande,34
user_0145,Bruno Mars,30
user_0145,Katy Perry,14
user_0146,Drake,62
user_0146,Post Malone,108
user_0146,Travis Scott,32
user_0146,Cardi B,45
user_0146,Nicki Minaj,29
user_0146,Eminem,90
user_0147,Green Day,97
user_0147,The Killers,83
user_0147,Linkin Park,49
user_0147,Imagine Dragons,112
user_0147,Maroon 5,63
user_0147,Coldplay,35
user_0147,OneRepublic,117
user_0148,Nicki Minaj,79
user_0148,Drake,37
user_0148,Kendrick Lamar,98
user_0148,J. Cole,34
user_0148,Eminem,58
user_0148,Travis Scott,53
user_0148,Cardi B,21
user_0148,Post Malone,101
user_0148,Neha Kakkar,9
user_0148,A.R. Rahman,23
user_0148,Badshah,36
user_0149,Foo Fighters,31
user_0149,OneRepublic,85
user_0149,Maroon 5,96
user_0149,The Killers,115
user_0149,Coldplay,52
user_0149,Imagine Dragons,48
user_0149,Drake,6
user_0149,Kendrick Lamar,34
user_0149,J. Cole,27
user_0150,David Guetta,28
user_0150,Avicii,120
user_0150,Alan Walker,58
user_0150,Martin Garrix,21
user_0150,Kygo,86
user_0150,Marshmello,76
user_0150,Zedd,84
user_0150,Calvin Harris,95
user_0151,Linkin Park,104
user_0151,OneRepublic,55
user_0151,The Killers,27
user_0151,Imagine Dragons,92
user_0151,Green Day,39
user_0151,Foo Fighters,55
user_0151,Coldplay,20
user_0151,Travis Scott,32
user_0151,J. Cole,27
user_0151,Eminem,37
user_0151,Drake,33
user_0152,Alan Walker,61
user_0152,Marshmello,104
user_0152,Calvin Harris,87
user_0152,Kygo,72
user_0152,David Guetta,66
user_0152,Martin Garrix,91
user_0152,Zedd,96
user_0152,Avicii,69
user_0152,Ariana Grande,15
user_0152,Katy Perry,36
user_0152,Bruno Mars,38
user_0152,Ed Sheeran,34
user_0153,Arijit Singh,111
user_0153,Badshah,55
user_0153,Shreya Ghoshal,108
user_0153,Pritam,111
user_0153,Sunidhi Chauhan,116
user_0153,Neha Kakkar,55
user_0153,A.R. Rahman,43
user_0154,Cardi B,70
user_0154,J. Cole,104
user_0154,Eminem,109
user_0154,Post Malone,74
user_0154,Drake,83
user_0154,Nicki Minaj,90
user_0154,Kendrick Lamar,72
user_0154,The Killers,30
user_0154,Foo Fighters,34
user_0154,OneRepublic,32
user_0154,Imagine Dragons,40
user_0155,Sonu Nigam,37
user_0155,Shreya Ghoshal,105
user_0155,A.R. Rahman,26
user_0155,Sunidhi Chauhan,120
user_0155,Badshah,37
user_0155,Pritam,62
user_0156,Maroon 5,89
user_0156,Imagine Dragons,60
user_0156,Foo Fighters,112
user_0156,Green Day,59
user_0156,The Killers,77
user_0156,Coldplay,44
user_0156,OneRepublic,38
user_0156,Linkin Park,69
user_0157,Green Day,51
user_0157,Coldplay,78
user_0157,The Killers,42
user_0157,Foo Fighters,70
user_0157,Imagine Dragons,32
user_0157,Maroon 5,67
user_0157,OneRepublic,99
user_0157,Linkin Park,102
user_0157,Adele,25
user_0157,Katy Perry,28
user_0157,Bruno Mars,15
user_0157,Ariana Grande,33
user_0158,Calvin Harris,43
user_0158,David Guetta,119
user_0158,Marshmello,70
user_0158,Alan Walker,108
user_0158,Zedd,38
user_0158,Kygo,36
user_0158,Avicii,100
user_0158,Post Malone,31
user_0158,Cardi B,34
user_0158,Drake,25
user_0158,Nicki Minaj,30
user_0158,J. Cole,5
user_0159,Arijit Singh,103
user_0159,Neha Kakkar,34
user_0159,Sonu Nigam,23
user_0159,Sunidhi Chauhan,106
user_0159,Shreya Ghoshal,117
user_0159,Badshah,42
user_0159,Pritam,53
user_0160,Pritam,45
user_0160,Arijit Singh,94
user_0160,Neha Kakkar,105
user_0160,Badshah,99
user_0160,Sonu Nigam,51
user_0160,A.R. Rahman,33
user_0160,Shreya Ghoshal,36
user_0161,The Killers,73
user_0161,Foo Fighters,45
user_0161,Coldplay,91
user_0161,Green Day,29
user_0161,Maroon 5,78
user_0161,OneRepublic,119
user_0161,Imagine Dragons,29
user_0161,Linkin Park,50
user_0161,Post Malone,11
user_0161,Kendrick Lamar,12
user_0161,J. Cole,32
user_0162,Ed Sheeran,100
user_0162,Adele,111
user_0162,Bruno Mars,107
user_0162,Dua Lipa,71
user_0162,Katy Perry,90
user_0162,Taylor Swift,73
user_0162,Justin Bieber,88
user_0162,Ariana Grande,77
user_0162,Pritam,23
user_0162,Arijit Singh,21
user_0162,Sonu Nigam,8
user_0162,A.R. Rahman,29
user_0162,Neha Kakkar,6
user_0163,J. Cole,85
user_0163,Post Malone,76
user_0163,Nicki Minaj,71
user_0163,Kendrick Lamar,30
user_0163,Travis Scott,46
user_0163,Cardi B,73
user_0163,Eminem,33
user_0163,Drake,68
user_0163,Ed Sheeran,32
user_0163,Dua Lipa,29
user_0163,Bruno Mars,13
user_0164,David Guetta,105
user_0164,Alan Walker,28
user_0164,Zedd,78
user_0164,Kygo,73
user_0164,Calvin Harris,83
user_0164,Avicii,105
user_0164,Marshmello,55
user_0164,Martin Garrix,73
user_0165,Calvin Harris,77
user_0165,David Guetta,93
user_0165,Zedd,100
user_0165,Kygo,38
user_0165,Marshmello,111
user_0165,Alan Walker,36
user_0165,Martin Garrix,22
user_0166,Dua Lipa,45
user_0166,Bruno Mars,63
user_0166,Katy Perry,30
user_0166,Ed Sheeran,113
user_0166,Taylor Swift,96
user_0166,Justin Bieber,49
user_0166,Martin Garrix,31
user_0166,Kygo,7
user_0166,Zedd,21
user_0167,Green Day,103
user_0167,Maroon 5,96
user_0167,OneRepublic,89
user_0167,Coldplay,55
user_0167,Linkin Park,84
user_0167,Imagine Dragons,116
user_0167,Marshmello,24
user_0167,Alan Walker,20
user_0167,Calvin Harris,32
user_0167,Zedd,13
user_0168,Marshmello,58
user_0168,Kygo,48
user_0168,Avicii,63
user_0168,David Guetta,51
user_0168,Martin Garrix,102
user_0168,Alan Walker,61
user_0169,Green Day,89
user_0169,Foo Fighters,73
user_0169,OneRepublic,41
user_0169,Imagine Dragons,52
user_0169,Maroon 5,72
user_0169,The Killers,30
user_0169,Cardi B,38
user_0169,Nicki Minaj,13
user_0169,Kendrick Lamar,6
user_0170,Martin Garrix,60
user_0170,Marshmello,53
user_0170,David Guetta,73
user_0170,Zedd,74
user_0170,Avicii,20
user_0170,Kygo,32
user_0170,Alan Walker,36
user_0170,Linkin Park,5
user_0170,OneRepublic,22
user_0170,Imagine Dragons,38
user_0170,Green Day,19
user_0171,Ed Sheeran,118
user_0171,Adele,60
user_0171,Taylor Swift,40
user_0171,Dua Lipa,107
user_0171,Katy Perry,82
user_0171,Bruno Mars,76
user_0171,Ariana Grande,62
user_0171,Justin Bieber,32
user_0172,Linkin Park,61
user_0172,Coldplay,113
user_0172,The Killers,59
user_0172,Green Day,77
user_0172,Imagine Dragons,81
user_0172,Maroon 5,91
user_0172,Pritam,13
user_0172,Neha Kakkar,14
user_0172,Arijit Singh,35
user_0172,Sonu Nigam,36
user_0173,Justin Bieber,37
user_0173,Taylor Swift,79
user_0173,Bruno Mars,45
user_0173,Ariana Grande,89
user_0173,Katy Perry,61
user_0173,Dua Lipa,79
user_0173,Maroon 5,29
user_0173,Linkin Park,33
user_0173,Imagine Dragons,21
user_0173,Foo Fighters,31
user_0173,OneRepublic,16
user_0174,Martin Garrix,37
user_0174,Alan Walker,87
user_0174,Calvin Harris,48
user_0174,Avicii,95
user_0174,Marshmello,62
user_0174,Zedd,32
user_0175,Green Day,100
user_0175,Linkin Park,72
user_0175,OneRepublic,39
user_0175,Coldplay,53
user_0175,Maroon 5,89
user_0175,Imagine Dragons,35
user_0175,Kygo,14
user_0175,Zedd,38
user_0175,Calvin Harris,24
user_0175,Martin Garrix,17
user_0175,Marshmello,16
user_0176,J. Cole,113
user_0176,Post Malone,114
user_0176,Eminem,71
user_0176,Travis Scott,60
user_0176,Drake,102
user_0176,Kendrick Lamar,39
user_0176,Zedd,34
user_0176,Kygo,15
user_0176,David Guetta,31
user_0177,Katy Perry,99
user_0177,Dua Lipa,113
user_0177,Ed Sheeran,103
user_0177,Ariana Grande,34
user_0177,Taylor Swift,51
user_0177,Justin Bieber,112
user_0177,Bruno Mars,75
user_0177,Adele,107
user_0177,Badshah,28
user_0177,Shreya Ghoshal,26
user_0177,Arijit Singh,21
user_0177,A.R. Rahman,13
user_0177,Sunidhi Chauhan,15
user_0178,Martin Garrix,46
user_0178,David Guetta,49
user_0178,Calvin Harris,52
user_0178,Zedd,109
user_0178,Alan Walker,69
user_0178,Marshmello,96
user_0178,Sonu Nigam,8
user_0178,Sunidhi Chauhan,25
user_0178,Pritam,16
user_0179,Neha Kakkar,34
user_0179,Pritam,59
user_0179,Sunidhi Chauhan,46
user_0179,Badshah,105
user_0179,Sonu Nigam,106
user_0179,Shreya Ghoshal,20
user_0179,Marshmello,10
user_0179,Calvin Harris,40
user_0179,Zedd,9
user_0179,Avicii,30
user_0180,Kygo,65
user_0180,Alan Walker,59
user_0180,David Guetta,95
user_0180,Zedd,41
user_0180,Martin Garrix,118
user_0180,Marshmello,37
user_0180,Calvin Harris,66
user_0180,Travis Scott,26
user_0180,Drake,27
user_0180,Eminem,36
user_0180,Nicki Minaj,22
user_0180,Cardi B,21
user_0181,Zedd,36
user_0181,Alan Walker,109
user_0181,Marshmello,52
user_0181,Calvin Harris,57
user_0181,Kygo,27
user_0181,Martin Garrix,65
user_0181,Taylor Swift,24
user_0181,Bruno Mars,39
user_0181,Ariana Grande,7
user_0182,Eminem,44
user_0182,Nicki Minaj,42
user_0182,J. Cole,42
user_0182,Travis Scott,31
user_0182,Kendrick Lamar,45
user_0182,Post Malone,86
user_0182,Drake,50
user_0183,Calvin Harris,37
user_0183,Martin Garrix,105
user_0183,Marshmello,59
user_0183,David Guetta,117
user_0183,Avicii,33
user_0183,Zedd,67
user_0183,Kygo,111
user_0183,Ariana Grande,38
user_0183,Adele,39
user_0183,Dua Lipa,12
user_0184,Dua Lipa,64
user_0184,Ed Sheeran,38
user_0184,Taylor Swift,22
user_0184,Bruno Mars,114
user_0184,Ariana Grande,48
user_0184,Katy Perry,50
user_0184,Coldplay,29
user_0184,OneRepublic,34
user_0184,Foo Fighters,14
user_0184,Maroon 5,40
user_0184,The Killers,14
user_0185,Alan Walker,74
user_0185,Martin Garrix,45
user_0185,Kygo,33
user_0185,David Guetta,83
user_0185,Calvin Harris,89
user_0185,Avicii,94
user_0185,Travis Scott,14
user_0185,Nicki Minaj,30
user_0185,Eminem,23
user_0186,David Guetta,27
user_0186,Martin Garrix,26
